DEST,CODE,DISTANCE
Botswana Mobile MTN,00267771,int mobile
Botswana Mobile MTN,00267776,int mobile
Botswana Mobile MTN,00267777,int mobile
Botswana Mobile MTN,00267778,int mobile
Brazil,0055,int fixed
Brazil Belo Horizonte,005531,int fixed
Brazil Brasilia,005561,int fixed
Brazil Mobile,0055106,int mobile
Brazil Mobile,0055107,int mobile
Brazil Mobile,0055108,int mobile
Brazil Mobile,0055109,int mobile
Brazil Mobile,00551152,int mobile
Brazil Mobile,00551153,int mobile
Brazil Mobile,00551154,int mobile
Brazil Mobile,00551157,int mobile
Brazil Mobile,0055116,int mobile
Brazil Mobile,0055117,int mobile
Brazil Mobile,0055118,int mobile
Brazil Mobile,0055119,int mobile
Brazil Mobile,00551195017,int mobile
Brazil Mobile,0055126,int mobile
Brazil Mobile,0055127,int mobile
Brazil Mobile,0055128,int mobile
Brazil Mobile,0055129,int mobile
Brazil Mobile,0055136,int mobile
Brazil Mobile,0055137,int mobile
Brazil Mobile,0055138,int mobile
Brazil Mobile,0055139,int mobile
Brazil Mobile,0055146,int mobile
Brazil Mobile,0055147,int mobile
Brazil Mobile,0055148,int mobile
Brazil Mobile,0055149,int mobile
Brazil Mobile,0055156,int mobile
Brazil Mobile,0055157,int mobile
Brazil Mobile,0055158,int mobile
Brazil Mobile,0055159,int mobile
Brazil Mobile,0055166,int mobile
Brazil Mobile,0055167,int mobile
Brazil Mobile,0055168,int mobile
Brazil Mobile,0055169,int mobile
Brazil Mobile,0055176,int mobile
Brazil Mobile,0055177,int mobile
Brazil Mobile,0055178,int mobile
Brazil Mobile,0055179,int mobile
Brazil Mobile,0055186,int mobile
Brazil Mobile,0055187,int mobile
Brazil Mobile,0055188,int mobile
Brazil Mobile,0055189,int mobile
Brazil Mobile,0055196,int mobile
Brazil Mobile,0055197,int mobile
Brazil Mobile,0055198,int mobile
Brazil Mobile,0055199,int mobile
Brazil Mobile,0055206,int mobile
Brazil Mobile,0055207,int mobile
Brazil Mobile,0055208,int mobile
Brazil Mobile,0055209,int mobile
Brazil Mobile,0055216,int mobile
Brazil Mobile,0055217,int mobile
Brazil Mobile,0055218,int mobile
Brazil Mobile,0055219,int mobile
Brazil Mobile,0055226,int mobile
Brazil Mobile,0055227,int mobile
Brazil Mobile,0055228,int mobile
Brazil Mobile,0055229,int mobile
Brazil Mobile,005523,int mobile
Brazil Mobile,0055246,int mobile
Brazil Mobile,0055247,int mobile
Brazil Mobile,0055248,int mobile
Brazil Mobile,0055249,int mobile
Brazil Mobile,005525,int mobile
Brazil Mobile,005526,int mobile
Brazil Mobile,0055276,int mobile
Brazil Mobile,0055277,int mobile
Brazil Mobile,0055278,int mobile
Brazil Mobile,0055279,int mobile
Brazil Mobile,0055286,int mobile
Brazil Mobile,0055287,int mobile
Brazil Mobile,0055288,int mobile
Brazil Mobile,0055289,int mobile
Brazil Mobile,005529,int mobile
Brazil Mobile,0055306,int mobile
Brazil Mobile,0055307,int mobile
Brazil Mobile,0055308,int mobile
Brazil Mobile,0055309,int mobile
Brazil Mobile,0055316,int mobile
Brazil Mobile,0055317,int mobile
Brazil Mobile,0055318,int mobile
Brazil Mobile,0055319,int mobile
Brazil Mobile,0055326,int mobile
Brazil Mobile,0055327,int mobile
Brazil Mobile,0055328,int mobile
Brazil Mobile,0055329,int mobile
Brazil Mobile,0055336,int mobile
Brazil Mobile,0055337,int mobile
Brazil Mobile,0055338,int mobile
Brazil Mobile,0055339,int mobile
Brazil Mobile,0055346,int mobile
Brazil Mobile,0055347,int mobile
Brazil Mobile,0055348,int mobile
Brazil Mobile,0055349,int mobile
Brazil Mobile,0055356,int mobile
Brazil Mobile,0055357,int mobile
Brazil Mobile,0055358,int mobile
Brazil Mobile,0055359,int mobile
Brazil Mobile,005536,int mobile
Brazil Mobile,0055376,int mobile
Brazil Mobile,0055377,int mobile
Brazil Mobile,0055378,int mobile
Brazil Mobile,0055379,int mobile
Brazil Mobile,0055386,int mobile
Brazil Mobile,0055387,int mobile
Brazil Mobile,0055388,int mobile
Brazil Mobile,0055389,int mobile
Brazil Mobile,005539,int mobile
Brazil Mobile,0055406,int mobile
Brazil Mobile,0055407,int mobile
Brazil Mobile,0055408,int mobile
Brazil Mobile,0055409,int mobile
Brazil Mobile,0055416,int mobile
Brazil Mobile,0055417,int mobile
Brazil Mobile,0055418,int mobile
Brazil Mobile,0055419,int mobile
Brazil Mobile,0055426,int mobile
Brazil Mobile,0055427,int mobile
Brazil Mobile,0055428,int mobile
Brazil Mobile,0055429,int mobile
Brazil Mobile,0055436,int mobile
Brazil Mobile,0055437,int mobile
Brazil Mobile,0055438,int mobile
Brazil Mobile,0055439,int mobile
Brazil Mobile,0055446,int mobile
Brazil Mobile,0055447,int mobile
Brazil Mobile,0055448,int mobile
Brazil Mobile,0055449,int mobile
Brazil Mobile,0055456,int mobile
Brazil Mobile,0055457,int mobile
Brazil Mobile,0055458,int mobile
Brazil Mobile,0055459,int mobile
Brazil Mobile,0055466,int mobile
Brazil Mobile,0055467,int mobile
Brazil Mobile,0055468,int mobile
Brazil Mobile,0055469,int mobile
Brazil Mobile,0055476,int mobile
Brazil Mobile,0055477,int mobile
Brazil Mobile,0055478,int mobile
Brazil Mobile,0055479,int mobile
Brazil Mobile,0055486,int mobile
Brazil Mobile,0055487,int mobile
Brazil Mobile,0055488,int mobile
Brazil Mobile,0055489,int mobile
Brazil Mobile,0055496,int mobile
Brazil Mobile,0055497,int mobile
Brazil Mobile,0055498,int mobile
Brazil Mobile,0055499,int mobile
Brazil Mobile,0055506,int mobile
Brazil Mobile,0055508,int mobile
Brazil Mobile,0055509,int mobile
Brazil Mobile,0055516,int mobile
Brazil Mobile,0055517,int mobile
Brazil Mobile,0055518,int mobile
Brazil Mobile,0055519,int mobile
Brazil Mobile,0055526,int mobile
Brazil Mobile,0055527,int mobile
Brazil Mobile,0055528,int mobile
Brazil Mobile,0055529,int mobile
Brazil Mobile,0055536,int mobile
Brazil Mobile,0055537,int mobile
Brazil Mobile,0055538,int mobile
Brazil Mobile,0055539,int mobile
Brazil Mobile,0055546,int mobile
Brazil Mobile,0055547,int mobile
Brazil Mobile,0055548,int mobile
Brazil Mobile,0055549,int mobile
Brazil Mobile,0055556,int mobile
Brazil Mobile,0055557,int mobile
Brazil Mobile,0055558,int mobile
Brazil Mobile,0055559,int mobile
Brazil Mobile,0055566,int mobile
Brazil Mobile,0055567,int mobile
Brazil Mobile,0055568,int mobile
Brazil Mobile,0055569,int mobile
Brazil Mobile,0055576,int mobile
Brazil Mobile,0055577,int mobile
Brazil Mobile,0055578,int mobile
Brazil Mobile,0055579,int mobile
Brazil Mobile,0055586,int mobile
Brazil Mobile,0055587,int mobile
Brazil Mobile,0055588,int mobile
Brazil Mobile,0055589,int mobile
Brazil Mobile,0055596,int mobile
Brazil Mobile,0055597,int mobile
Brazil Mobile,0055598,int mobile
Brazil Mobile,0055599,int mobile
Brazil Mobile,0055606,int mobile
Brazil Mobile,0055607,int mobile
Brazil Mobile,0055608,int mobile
Brazil Mobile,0055609,int mobile
Brazil Mobile,0055616,int mobile
Brazil Mobile,0055617,int mobile
Brazil Mobile,0055618,int mobile
Brazil Mobile,0055619,int mobile
Brazil Mobile,0055626,int mobile
Brazil Mobile,0055627,int mobile
Brazil Mobile,0055628,int mobile
Brazil Mobile,0055629,int mobile
Brazil Mobile,0055636,int mobile
Brazil Mobile,0055637,int mobile
Brazil Mobile,0055638,int mobile
Brazil Mobile,0055639,int mobile
Brazil Mobile,0055646,int mobile
Brazil Mobile,0055647,int mobile
Brazil Mobile,0055648,int mobile
Brazil Mobile,0055649,int mobile
Brazil Mobile,0055656,int mobile
Brazil Mobile,0055657,int mobile
Brazil Mobile,0055658,int mobile
Brazil Mobile,0055659,int mobile
Brazil Mobile,0055666,int mobile
Brazil Mobile,0055667,int mobile
Brazil Mobile,0055668,int mobile
Brazil Mobile,0055669,int mobile
Brazil Mobile,0055676,int mobile
Brazil Mobile,0055677,int mobile
Brazil Mobile,0055678,int mobile
Brazil Mobile,0055679,int mobile
Brazil Mobile,0055686,int mobile
Brazil Mobile,0055687,int mobile
Brazil Mobile,0055688,int mobile
Brazil Mobile,0055689,int mobile
Brazil Mobile,0055696,int mobile
Brazil Mobile,0055697,int mobile
Brazil Mobile,0055698,int mobile
Brazil Mobile,0055699,int mobile
Brazil Mobile,0055706,int mobile
Brazil Mobile,0055707,int mobile
Brazil Mobile,0055708,int mobile
Brazil Mobile,0055709,int mobile
Brazil Mobile,0055716,int mobile
Brazil Mobile,0055717,int mobile
Brazil Mobile,0055718,int mobile
Brazil Mobile,0055719,int mobile
Brazil Mobile,005572,int mobile
Brazil Mobile,0055726,int mobile
Brazil Mobile,0055736,int mobile
Brazil Mobile,0055737,int mobile
Brazil Mobile,0055738,int mobile
Brazil Mobile,0055739,int mobile
Brazil Mobile,0055746,int mobile
Brazil Mobile,0055747,int mobile
Brazil Mobile,0055748,int mobile
Brazil Mobile,0055749,int mobile
Brazil Mobile,0055756,int mobile
Brazil Mobile,0055757,int mobile
Brazil Mobile,0055758,int mobile
Brazil Mobile,0055759,int mobile
Brazil Mobile,0055766,int mobile
Brazil Mobile,0055767,int mobile
Brazil Mobile,0055768,int mobile
Brazil Mobile,0055769,int mobile
Brazil Mobile,0055776,int mobile
Brazil Mobile,0055777,int mobile
Brazil Mobile,0055778,int mobile
Brazil Mobile,0055779,int mobile
Brazil Mobile,0055786,int mobile
Brazil Mobile,0055787,int mobile
Brazil Mobile,0055788,int mobile
Brazil Mobile,0055789,int mobile
Brazil Mobile,0055796,int mobile
Brazil Mobile,0055797,int mobile
Brazil Mobile,0055798,int mobile
Brazil Mobile,0055799,int mobile
Brazil Mobile,0055806,int mobile
Brazil Mobile,0055807,int mobile
Brazil Mobile,0055808,int mobile
Brazil Mobile,0055809,int mobile
Brazil Mobile,0055816,int mobile
Brazil Mobile,0055817,int mobile
Brazil Mobile,0055818,int mobile
Brazil Mobile,0055819,int mobile
Brazil Mobile,0055826,int mobile
Brazil Mobile,0055827,int mobile
Brazil Mobile,0055828,int mobile
Brazil Mobile,0055829,int mobile
Brazil Mobile,0055836,int mobile
Brazil Mobile,0055837,int mobile
Brazil Mobile,0055838,int mobile
Brazil Mobile,0055839,int mobile
Brazil Mobile,0055846,int mobile
Brazil Mobile,0055847,int mobile
Brazil Mobile,0055848,int mobile
Brazil Mobile,0055849,int mobile
Brazil Mobile,0055856,int mobile
Brazil Mobile,0055857,int mobile
Brazil Mobile,0055858,int mobile
Brazil Mobile,0055859,int mobile
Brazil Mobile,0055866,int mobile
Brazil Mobile,0055867,int mobile
Brazil Mobile,0055868,int mobile
Brazil Mobile,0055869,int mobile
Brazil Mobile,0055876,int mobile
Brazil Mobile,0055877,int mobile
Brazil Mobile,0055878,int mobile
Brazil Mobile,0055879,int mobile
Brazil Mobile,0055886,int mobile
Brazil Mobile,0055887,int mobile
Brazil Mobile,0055888,int mobile
Brazil Mobile,0055889,int mobile
Brazil Mobile,0055896,int mobile
Brazil Mobile,0055897,int mobile
Brazil Mobile,0055898,int mobile
Brazil Mobile,0055899,int mobile
Brazil Mobile,0055906,int mobile
Brazil Mobile,0055907,int mobile
Brazil Mobile,0055908,int mobile
Brazil Mobile,0055909,int mobile
Brazil Mobile,0055916,int mobile
Brazil Mobile,0055917,int mobile
Brazil Mobile,0055918,int mobile
Brazil Mobile,0055919,int mobile
Brazil Mobile,0055926,int mobile
Brazil Mobile,0055927,int mobile
Brazil Mobile,0055928,int mobile
Brazil Mobile,0055929,int mobile
Brazil Mobile,0055936,int mobile
Brazil Mobile,0055937,int mobile
Brazil Mobile,0055938,int mobile
Brazil Mobile,0055939,int mobile
Brazil Mobile,0055946,int mobile
Brazil Mobile,0055947,int mobile
Brazil Mobile,0055948,int mobile
Brazil Mobile,0055949,int mobile
Brazil Mobile,0055956,int mobile
Brazil Mobile,0055957,int mobile
Brazil Mobile,0055958,int mobile
Brazil Mobile,0055959,int mobile
Brazil Mobile,0055966,int mobile
Brazil Mobile,0055967,int mobile
Brazil Mobile,0055968,int mobile
Brazil Mobile,0055969,int mobile
Brazil Mobile,0055976,int mobile
Brazil Mobile,0055977,int mobile
Brazil Mobile,0055978,int mobile
Brazil Mobile,0055979,int mobile
Brazil Mobile,0055986,int mobile
Brazil Mobile,0055987,int mobile
Brazil Mobile,0055988,int mobile
Brazil Mobile,0055989,int mobile
Brazil Mobile,0055996,int mobile
Brazil Mobile,0055997,int mobile
Brazil Mobile,0055998,int mobile
Brazil Mobile,0055999,int mobile
Brazil Rio de Janeiro,005521,int fixed
Brazil Sao Paulo,005511,int fixed
Brazil Services,005522976018,int service
British Virgin Island,001284,int fixed
Brunei,00673,int fixed
Brunei Mobile,006732,int mobile
Brunei Mobile,006737,int mobile
Brunei Mobile,006738,int mobile
Brunei Mobile,006739,int mobile
Bulgaria,00359,int fixed
Bulgaria Mobile,00359179,int mobile
Bulgaria Mobile,0035924700,int mobile
Bulgaria Mobile,0035924845,int mobile
Bulgaria Mobile,0035924846,int mobile
Bulgaria Mobile,0035924925041,int mobile
Bulgaria Mobile,00359430,int mobile
Bulgaria Mobile,00359437,int mobile
Bulgaria Mobile,00359438,int mobile
Bulgaria Mobile,00359439,int mobile
Bulgaria Mobile,0035956934,int mobile
Bulgaria Mobile,00359700,int mobile
Bulgaria Mobile,00359800,int mobile
Bulgaria Mobile,00359881540,int mobile
Bulgaria Mobile,00359882970,int mobile
Bulgaria Mobile,0035990069,int mobile
Bulgaria Mobile,0035998,int mobile
Bulgaria Mobile,0035999,int mobile
Bulgaria Mobile BTC,0035987,int mobile
Bulgaria Mobile Globul,0035989,int mobile
Bulgaria Mobile Mobikom,0035948,int mobile
Bulgaria Mobile Mobitel,0035988,int mobile
Bulgaria Mobile Mobitel,00359988,int mobile
Bulgaria Mobile Mobitel,00359989,int mobile
Bulgaria OLO,0035924,int fixed
Bulgaria OLO,0035930,int fixed
Bulgaria OLO,0035931,int fixed
Bulgaria OLO,0035932,int fixed
Bulgaria OLO,0035933,int fixed
Bulgaria OLO,0035934,int fixed
Bulgaria OLO,0035935,int fixed
Bulgaria OLO,0035936,int fixed
Bulgaria OLO,0035937,int fixed
Bulgaria OLO,0035938,int fixed
Bulgaria OLO,0035939,int fixed
Bulgaria OLO,0035941,int fixed
Bulgaria OLO,0035942,int fixed
Bulgaria OLO,0035943,int fixed
Bulgaria OLO,0035944,int fixed
Bulgaria OLO,0035945,int fixed
Bulgaria OLO,0035946,int fixed
Bulgaria OLO,0035947,int fixed
Bulgaria OLO,0035951,int fixed
Bulgaria OLO,0035952,int fixed
Bulgaria OLO,0035953,int fixed
Bulgaria OLO,0035954,int fixed
Bulgaria OLO,0035955,int fixed
Bulgaria OLO,0035956,int fixed
Bulgaria OLO,00359569,int fixed
Bulgaria OLO,0035957,int fixed
Bulgaria OLO,0035958,int fixed
Bulgaria OLO,0035959,int fixed
Bulgaria OLO,0035960,int fixed
Bulgaria OLO,0035961,int fixed
Bulgaria OLO,0035962,int fixed
Bulgaria OLO,0035963,int fixed
Bulgaria OLO,0035964,int fixed
Bulgaria OLO,0035965,int fixed
Bulgaria OLO,0035966,int fixed
Bulgaria OLO,0035967,int fixed
Bulgaria OLO,0035968,int fixed
Bulgaria OLO,0035969,int fixed
Bulgaria OLO,0035970,int fixed
Bulgaria OLO,0035971,int fixed
Bulgaria OLO,0035972,int fixed
Bulgaria OLO,0035973,int fixed
Bulgaria OLO,0035974,int fixed
Bulgaria OLO,0035975,int fixed
Bulgaria OLO,0035976,int fixed
Bulgaria OLO,0035977,int fixed
Bulgaria OLO,0035978,int fixed
Bulgaria OLO,0035979158,int fixed
Bulgaria OLO,0035979159,int fixed
Bulgaria OLO,0035979278,int fixed
Bulgaria OLO,0035979279,int fixed
Bulgaria OLO,0035981,int fixed
Bulgaria OLO,0035982,int fixed
Bulgaria OLO,0035984,int fixed
Bulgaria OLO,0035986,int fixed
Bulgaria OLO,0035991,int fixed
Bulgaria OLO,0035992,int fixed
Bulgaria OLO,0035993,int fixed
Bulgaria OLO,0035994,int fixed
Bulgaria OLO,0035995,int fixed
Bulgaria OLO,0035996,int fixed
Bulgaria OLO,0035997,int fixed
Bulgaria OLO,00359983167,int fixed
Bulgaria Sofia,003592,int fixed
Burkina Faso,00226,int fixed
Burkina Faso Mobile,0022629,int mobile
Burkina Faso Mobile,002265050,int mobile
Burkina Faso Mobile,002265077,int mobile
Burkina Faso Mobile,0022651,int mobile
Burkina Faso Mobile,0022652,int mobile
Burkina Faso Mobile,0022654,int mobile
Burkina Faso Mobile,0022655,int mobile
Burkina Faso Mobile,0022656,int mobile
Burkina Faso Mobile,0022657,int mobile
Burkina Faso Mobile,0022658,int mobile
Burkina Faso Mobile,002266,int mobile
Burkina Faso Mobile,0022660,int mobile
Burkina Faso Mobile,0022661,int mobile
Burkina Faso Mobile,0022662,int mobile
Burkina Faso Mobile,0022663,int mobile
Burkina Faso Mobile,0022664,int mobile
Burkina Faso Mobile,0022665,int mobile
Burkina Faso Mobile,0022666,int mobile
Burkina Faso Mobile,0022667,int mobile
Burkina Faso Mobile,0022668,int mobile
Burkina Faso Mobile,0022669,int mobile
Burkina Faso Mobile,00226690,int mobile
Burkina Faso Mobile,002267,int mobile
Burundi,00257,int fixed
Burundi Mobile,0025729,int mobile
Burundi Mobile,002573,int mobile
